id,name,slug,region,lat,lng,tideStationId,tideId,tideDistNm,nearestTide,nearestTideNm,currentStationId,curDistNm,resolution,flag
BB-WP-fx-G-A1---Fall-Tog-on-the-Steep-Ledges-at-Weepeckets,Weepecket Islands: Fall Tog on the Steep Ledges,buzzards-bay-weepecket-islands-fall-tog-on-the-steep-ledges,,41.5028,-70.748,Boston HW/LW (8443970),8443970,52.9,PENIKESE ISLAND (8448248),8.4,ACT1951,0.5,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
BR-CCB-EAS-RH,Rock Harbor Ramp (Eastham),,,41.799,-70.0078,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-CCB-PRO-WE,West End Provincetown Ramp,,,42.053,-70.1903,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-CCB-WEL-TR,Wellfleet Town Ramp,,,41.9276,-70.0386,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-CHA-BH,Barn Hill Ramp,,,41.679,-69.965,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-CHA-MR,Mitchell River Ramp,,,41.673,-69.965,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-DEN-HC,Horsefoot Cove Ramp,,,41.64,-70.15,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-DEN-UF,Uncle Freeman's Landing,,,41.66,-70.2,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-MAS-OB,Ockway Bay Ramp,,,41.597,-70.475,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-NS-YAR-WP,Wilbur Park Ramp,,,41.69,-70.205,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-OC-EAS-HM,Hemenway Landing,,,41.843,-69.965,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-OC-ORL-CV,Cove Road Ramp,,,41.77,-69.942,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-OC-ORL-MP,Meetinghouse Pond Town Landing,,,41.777,-69.953,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-OC-ORL-RV,River Road Ramp,,,41.78,-69.961,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-VS-FAL-CR,Childs River Ramp,,,41.5575,-70.521,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
BR-VS-FAL-GR,Great River Ramp,,,41.564,-70.53,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
CC-RH-br,Rock Harbor Ramp (Orleans),,,41.8,-70.0086,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
CCB-BF-fx-M-C1---Stalking-the-Flats,Brewster Flats: Stalking the Flats,cape-cod-bay-brewster-flats-stalking-the-flats,,41.78,-70.075,Barnstable HW/LW (8447335),8447335,10.0,"Barnstable Harbor, Beach Point (8447335)",10.0,ACT1546,9.4,SERVABLE-EXPLICIT,
CCB-BF-fx-M-C2---Paines-Creek-Channel-Edge,Brewster Flats: Paines Creek Channel Edge,cape-cod-bay-brewster-flats-paines-creek-channel-edge,,41.7717,-70.0856,Barnstable HW/LW (8447335),8447335,9.4,"Barnstable Harbor, Beach Point (8447335)",9.4,ACT1546,8.8,SERVABLE-EXPLICIT,
CCB-BF-fx-M-C3---Breakwater-Channel-Gravel-Drop,Brewster Flats: Breakwater Channel Gravel Drop,cape-cod-bay-brewster-flats-breakwater-channel-gravel-drop,,41.7733,-70.0808,Barnstable HW/LW (8447335),8447335,9.7,"Barnstable Harbor, Beach Point (8447335)",9.7,ACT1546,9.1,SERVABLE-EXPLICIT,
CCB-BF-fx-M-C4---Saints-Landing-Depressions,Brewster Flats: Saints Landing Depressions,cape-cod-bay-brewster-flats-saints-landing-depressions,,41.7683,-70.0717,Barnstable HW/LW (8447335),8447335,10.0,"Barnstable Harbor, Beach Point (8447335)",10.0,ACT1546,9.4,SERVABLE-EXPLICIT,
CCB-BH-fx-B-T1---Sliding-the-Main-Line,Barnstable Harbor: Sliding the Main Line,cape-cod-bay-barnstable-harbor-sliding-the-main-line,,41.7267,-70.3,Barnstable HW/LW (8447335),8447335,0.7,"Barnstable Harbor, Beach Point (8447335)",0.7,ACT1546,1.2,SERVABLE-EXPLICIT,
CCB-BH-fx-B-T2---Outer-Contour-Tube-Troll,Barnstable Harbor: Outer Contour Tube Troll,cape-cod-bay-barnstable-harbor-outer-contour-tube-troll,,41.73,-70.2867,Barnstable HW/LW (8447335),8447335,0.5,"Barnstable Harbor, Beach Point (8447335)",0.5,ACT1546,0.6,SERVABLE-EXPLICIT,
CCB-BH-fx-G-J1---Channel-Edge-Jigging,Barnstable Harbor: Channel Edge Jigging,cape-cod-bay-barnstable-harbor-channel-edge-jigging,,41.7267,-70.3,Barnstable HW/LW (8447335),8447335,0.7,"Barnstable Harbor, Beach Point (8447335)",0.7,ACT1546,1.2,SERVABLE-EXPLICIT,
CCB-BH-fx-G-J2---Outer-Contour-Jigging,Barnstable Harbor: Outer Contour Jigging,cape-cod-bay-barnstable-harbor-outer-contour-jigging,,41.73,-70.2867,Barnstable HW/LW (8447335),8447335,0.5,"Barnstable Harbor, Beach Point (8447335)",0.5,ACT1546,0.6,SERVABLE-EXPLICIT,
CCB-BH-fx-M-C1---Inner-Flats-Sightcast,Barnstable Harbor: Inner Flats Sightcast,cape-cod-bay-barnstable-harbor-inner-flats-sightcast,,41.715,-70.2983,Barnstable HW/LW (8447335),8447335,0.7,"Barnstable Harbor, Beach Point (8447335)",0.7,ACT1546,1.3,SERVABLE-EXPLICIT,
CCB-BH-fx-M-C2---Marsh-Drain-Seam-Casting,Barnstable Harbor: Marsh Drain Seam Casting,cape-cod-bay-barnstable-harbor-marsh-drain-seam-casting,,41.722,-70.3083,Barnstable HW/LW (8447335),8447335,1.0,"Barnstable Harbor, Beach Point (8447335)",1.0,ACT1546,1.6,SERVABLE-EXPLICIT,
CCB-BH-fx-M-C3---Sandy-Neck-Surfline-Casting,Barnstable Harbor: Sandy Neck Surfline Casting,cape-cod-bay-barnstable-harbor-sandy-neck-surfline-casting,,41.7283,-70.2933,Barnstable HW/LW (8447335),8447335,0.5,"Barnstable Harbor, Beach Point (8447335)",0.5,ACT1546,0.9,SERVABLE-EXPLICIT,
CCB-BH-fx-M-C4---Walking-the-Edge,Barnstable Harbor: Walking the Edge,cape-cod-bay-barnstable-harbor-walking-the-edge,,41.729,-70.29,Barnstable HW/LW (8447335),8447335,0.5,"Barnstable Harbor, Beach Point (8447335)",0.5,ACT1546,0.8,SERVABLE-EXPLICIT,
CCB-TT-fx-B-T1---Cracking-the-Contour-Line-Code,Tube Track: Cracking the Contour Line Code,cape-cod-bay-tube-track-cracking-the-contour-line-code,,41.78,-70.3,Barnstable HW/LW (8447335),8447335,3.6,"Barnstable Harbor, Beach Point (8447335)",3.6,ACT1546,3.4,SERVABLE-EXPLICIT,
CCB-TT-fx-M-C1---First-Light-Floaters,Tube Track: First Light Floaters,cape-cod-bay-tube-track-first-light-floaters,,41.78,-70.3,Barnstable HW/LW (8447335),8447335,3.6,"Barnstable Harbor, Beach Point (8447335)",3.6,ACT1546,3.4,SERVABLE-EXPLICIT,
NS-PI-br,Pirates Cove Town Ramp,,,41.6004,-70.4664,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
NS-SQ-br,Saquatucket Harbor,saquatucket-harbor,Nantucket Sound,41.6694,-70.058,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
OB-CCB-CC-fs-CC-Buoy,CC Buoy,cc-buoy,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-FL-fs-Fishermans-Ledge,Fishermans Ledge,,,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-HM-fs-The-Humps,The Humps,the-humps,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-MN-fs-Manomet,Manomet,manomet,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-PH-fs-Peaked-Hill-Bar,Peaked Hill Bar,peaked-hill-bar,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-SB-fs-Stellwagen-Bank,Stellwagen Bank,stellwagen-bank,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-SL-fs-Shipping-Lanes-CCB,Shipping Lanes CCB,shipping-lanes-ccb,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-WE-fs-Wood-End,Wood End,wood-end,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-CCB-WK-fs-Wildcat-Knoll,Wildcat Knoll,wildcat-knoll,Cape Cod Bay (Offshore),,,,,,,,,,UNSERVABLE-NO-DATA,
OB-EOC-BB-fs-BB-Buoy,BB Buoy,bb-buoy,,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-EOC-BC-fs-BC-Buoy,BC Buoy,bc-buoy,,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-EOC-CL-fs-Crab-Ledge,Crab Ledge,crab-ledge,,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-EOC-RS-fs-Regal-Sword,Regal Sword,regal-sword,,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-CX-fs-Coxes-Ledge,Coxes Ledge,coxes-ledge,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-DMP-fs-The-Dump,The Dump,the-dump,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-FG-fs-The-Fingers,The Fingers,the-fingers,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-GG-fs-Gordons-Gully,Gordons Gully,gordons-gully,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-GY-fs-The-Gully,The Gully,the-gully,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-IF-fs-Inside-Fingers,Inside Fingers,inside-fingers,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-OW-fs-The-Owl,The Owl,the-owl,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-RH-fs-Ryans-Horn,Ryans Horn,ryans-horn,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-SL-fs-Shipping-Lanes,Shipping Lanes,shipping-lanes,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-ST-fs-The-Star,The Star,the-star,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-SW-fs-Suffolk-Wreck,Suffolk Wreck,suffolk-wreck,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-TC-fs-The-Claw,The Claw,the-claw,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OB-SMV-TR-fs-Tuna-Ridge,Tuna Ridge,tuna-ridge,South of MV,,,,,,,,,,UNSERVABLE-NO-DATA,
OC-RC-br,Ryders Cove Town Ramp,,,41.7044,-69.9773,,,,,,,,UNSERVABLE-NO-STATION (coords only; Worker has no nearest lookup),
a0bf00c7-1124-4f10-a89f-dcf423dd63b0,Pollock Rip Channel: Sea Bass Jigging,monomoy-shoals-pollock-rip-channel-sea-bass-jigging,Monomoy,41.556,-69.9113,Boston HW/LW (8443970),8443970,69.9,"Barnstable Harbor, Beach Point (8447335)",19.5,ACT1626,5.0,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
a1aea2c3-c60a-4963-a3cf-30cecfb82672,Elizabeth Islands: Tubing Contour Line,elizabeth-islands-elizabeth-islands-tubing-contour-line,Elizabeth Islands,41.4513,-70.7762,Boston HW/LW (8443970),8443970,55.6,PENIKESE ISLAND (8448248),6.5,ACT1841,2.6,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
a3732d2a-8849-44ff-aa0c-4622801610c2,Scorton Ledge: East End Canal,cape-cod-bay-scorton-ledge-east-end-canal,,41.76,-70.4735,Barnstable HW/LW (8447335),8447335,8.8,Buzzards Bay (8447270),6.5,ACT1546,9.2,SERVABLE-EXPLICIT,
a4aa8d25-2e2e-40b6-9679-d9531d72b9b6,Around the Point: Rip Corner Cast,monomoy-shoals-around-the-point-rip-corner-cast,Monomoy,41.537,-70.0122,Boston HW/LW (8443970),8443970,67.5,"Barnstable Harbor, Beach Point (8447335)",16.5,ACT1626,0.9,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
a4d47aa8-fc1e-41d7-8786-529c2b96bc4e,Banana Shoal: Working the Slopes,elizabeth-islands-banana-shoal-working-the-slopes,Elizabeth Islands,41.4297,-70.8382,Penikese Island (8448248),8448248,4.0,PENIKESE ISLAND (8448248),4.0,COD0914,0.9,SERVABLE-EXPLICIT,
a4e73544-37d6-45d5-85bb-3c5a5ffc70a2,Eldridge Shoal,nantucket-sound-eldridge-shoal,,41.5286,-70.4243,Boston HW/LW (8443970),8443970,56.9,"Barnstable Harbor, Beach Point (8447335)",13.2,ACT1761,0.3,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
a6c922de-c4ec-4a77-8047-475e72c3f161,Bearses Shoal: Swing Casting,monomoy-shoals-bearses-shoal-swing-casting,Monomoy,41.5588,-69.9507,Boston HW/LW (8443970),8443970,68.5,"Barnstable Harbor, Beach Point (8447335)",17.9,ACT1626,3.2,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
a7b82fcb-1921-4910-9c65-ee8a81de8c8c,Elizabeth Islands: Plugging the Rock Lines,elizabeth-islands-elizabeth-islands-plugging-the-rock-lines,Elizabeth Islands,41.4513,-70.7762,Boston HW/LW (8443970),8443970,55.6,PENIKESE ISLAND (8448248),6.5,ACT1841,2.6,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
aa2201e2-21ed-46c6-a445-7336138162b0,Noman's Land: Spring Herring Jigging,vineyard-sound-noman-s-land-spring-herring-jigging,,41.2603,-70.8402,Boston HW/LW (8443970),8443970,66.3,PENIKESE ISLAND (8448248),12.0,ACT1866,6.3,SERVABLE-EXPLICIT,FAR+SUBOPTIMAL
